REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019,Quebec,2016A000224,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804472,6.2.1.1.4,76.4,,,,1
2020,Quebec,2016A000224,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804472,6.2.1.1.4,78.8,,,,1
2021,Quebec,2016A000224,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804472,6.2.1.1.4,74.8,,,,1
2015,Quebec,2016A000224,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804654,6.2.2.1.4,71.9,,,,1
2016,Quebec,2016A000224,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804654,6.2.2.1.4,72.8,,,,1
2017,Quebec,2016A000224,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804654,6.2.2.1.4,73.6,,,,1
2018,Quebec,2016A000224,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804654,6.2.2.1.4,74.8,,,,1
2019,Quebec,2016A000224,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804654,6.2.2.1.4,78.1,,,,1
2020,Quebec,2016A000224,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804654,6.2.2.1.4,78.5,,,,1
2021,Quebec,2016A000224,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804654,6.2.2.1.4,74.9,,,,1
2015,Quebec,2016A000224,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804836,6.2.3.1.4,75.4,,,,1
2016,Quebec,2016A000224,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804836,6.2.3.1.4,77.7,,,,1
2017,Quebec,2016A000224,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804836,6.2.3.1.4,77.9,,,,1
2018,Quebec,2016A000224,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804836,6.2.3.1.4,74.1,,,,1
2019,Quebec,2016A000224,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804836,6.2.3.1.4,74.7,,,,1
2020,Quebec,2016A000224,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804836,6.2.3.1.4,79.1,,,,1
2021,Quebec,2016A000224,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110804836,6.2.3.1.4,74.7,,,,1
2015,Quebec,2016A000224,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805018,6.3.1.1.4,70.9,,,,1
2016,Quebec,2016A000224,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805018,6.3.1.1.4,70.5,,,,1
2017,Quebec,2016A000224,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805018,6.3.1.1.4,70.9,,,,1
2018,Quebec,2016A000224,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805018,6.3.1.1.4,70.7,,,,1
2019,Quebec,2016A000224,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805018,6.3.1.1.4,68.6,,,,1
2020,Quebec,2016A000224,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805018,6.3.1.1.4,75,,,,1
2021,Quebec,2016A000224,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805018,6.3.1.1.4,68.4,,,,1
2015,Quebec,2016A000224,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805200,6.3.2.1.4,70.8,,,,1
2016,Quebec,2016A000224,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805200,6.3.2.1.4,70.7,,,,1
2017,Quebec,2016A000224,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805200,6.3.2.1.4,71.2,,,,1
2018,Quebec,2016A000224,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805200,6.3.2.1.4,73.1,,,,1
2019,Quebec,2016A000224,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805200,6.3.2.1.4,71.6,,,,1
2020,Quebec,2016A000224,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805200,6.3.2.1.4,78.4,,,,1
2021,Quebec,2016A000224,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805200,6.3.2.1.4,67.4,,,,1
2015,Quebec,2016A000224,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805382,6.3.3.1.4,71,,,,1
2016,Quebec,2016A000224,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805382,6.3.3.1.4,70.3,,,,1
2017,Quebec,2016A000224,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805382,6.3.3.1.4,70.7,,,,1
2018,Quebec,2016A000224,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805382,6.3.3.1.4,68.2,,,,1
2019,Quebec,2016A000224,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805382,6.3.3.1.4,65.7,,,,1
2020,Quebec,2016A000224,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805382,6.3.3.1.4,71.5,,,,1
2021,Quebec,2016A000224,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805382,6.3.3.1.4,69.6,,,,1
2015,Quebec,2016A000224,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805564,6.4.1.1.4,67.6,,,,1
2016,Quebec,2016A000224,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805564,6.4.1.1.4,65.1,,,,1
2017,Quebec,2016A000224,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805564,6.4.1.1.4,66,,,,1
2018,Quebec,2016A000224,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805564,6.4.1.1.4,64.2,,,,1
2019,Quebec,2016A000224,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805564,6.4.1.1.4,66.6,,,,1
2020,Quebec,2016A000224,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805564,6.4.1.1.4,70.9,,,,1
2021,Quebec,2016A000224,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805564,6.4.1.1.4,62.3,,,,1
2015,Quebec,2016A000224,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805746,6.4.2.1.4,70.3,,,,1
2016,Quebec,2016A000224,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805746,6.4.2.1.4,67.9,,,,1
2017,Quebec,2016A000224,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805746,6.4.2.1.4,65,,,,1
2018,Quebec,2016A000224,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805746,6.4.2.1.4,67,,,,1
2019,Quebec,2016A000224,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805746,6.4.2.1.4,69,,,,1
2020,Quebec,2016A000224,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805746,6.4.2.1.4,72,,,,1
2021,Quebec,2016A000224,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805746,6.4.2.1.4,63.8,,,,1
2015,Quebec,2016A000224,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805928,6.4.3.1.4,64.7,,,,1
2016,Quebec,2016A000224,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805928,6.4.3.1.4,62.2,,,,1
2017,Quebec,2016A000224,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805928,6.4.3.1.4,67,,,,1
2018,Quebec,2016A000224,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805928,6.4.3.1.4,61.4,,,,1
2019,Quebec,2016A000224,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805928,6.4.3.1.4,64.1,,,,1
2020,Quebec,2016A000224,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805928,6.4.3.1.4,69.9,,,,1
2021,Quebec,2016A000224,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110805928,6.4.3.1.4,60.8,,,,1
2015,Quebec,2016A000224,50 to 64 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806110,6.5.1.1.4,61.1,,,,1
2016,Quebec,2016A000224,50 to 64 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806110,6.5.1.1.4,59.6,,,,1
2017,Quebec,2016A000224,50 to 64 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806110,6.5.1.1.4,57.5,,,,1
2018,Quebec,2016A000224,50 to 64 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806110,6.5.1.1.4,57.1,,,,1
2019,Quebec,2016A000224,50 to 64 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806110,6.5.1.1.4,58.2,,,,1
2020,Quebec,2016A000224,50 to 64 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806110,6.5.1.1.4,59.1,,,,1
2021,Quebec,2016A000224,50 to 64 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806110,6.5.1.1.4,56.2,,,,1
2015,Quebec,2016A000224,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806292,6.5.2.1.4,62.9,,,,1
2016,Quebec,2016A000224,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806292,6.5.2.1.4,61.5,,,,1
2017,Quebec,2016A000224,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806292,6.5.2.1.4,56.6,,,,1
2018,Quebec,2016A000224,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806292,6.5.2.1.4,57.5,,,,1
2019,Quebec,2016A000224,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806292,6.5.2.1.4,61.7,,,,1
2020,Quebec,2016A000224,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806292,6.5.2.1.4,58.1,,,,1
2021,Quebec,2016A000224,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806292,6.5.2.1.4,53.3,,,,1
2015,Quebec,2016A000224,50 to 64 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806474,6.5.3.1.4,59.3,,,,1
2016,Quebec,2016A000224,50 to 64 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806474,6.5.3.1.4,57.6,,,,1
2017,Quebec,2016A000224,50 to 64 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806474,6.5.3.1.4,58.4,,,,1
2018,Quebec,2016A000224,50 to 64 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806474,6.5.3.1.4,56.7,,,,1
2019,Quebec,2016A000224,50 to 64 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806474,6.5.3.1.4,54.7,,,,1
2020,Quebec,2016A000224,50 to 64 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806474,6.5.3.1.4,60.1,,,,1
2021,Quebec,2016A000224,50 to 64 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806474,6.5.3.1.4,59.1,,,,1
2015,Quebec,2016A000224,65 years and over,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806656,6.6.1.1.4,46.7,,,,1
2016,Quebec,2016A000224,65 years and over,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806656,6.6.1.1.4,47.7,,,,1
2017,Quebec,2016A000224,65 years and over,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806656,6.6.1.1.4,47.5,,,,1
2018,Quebec,2016A000224,65 years and over,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806656,6.6.1.1.4,46.8,,,,1
2019,Quebec,2016A000224,65 years and over,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806656,6.6.1.1.4,50.3,,,,1
2020,Quebec,2016A000224,65 years and over,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806656,6.6.1.1.4,49.5,,,,1
2021,Quebec,2016A000224,65 years and over,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806656,6.6.1.1.4,53.6,,,,1
2015,Quebec,2016A000224,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806838,6.6.2.1.4,51.8,,,,1
2016,Quebec,2016A000224,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806838,6.6.2.1.4,49,,,,1
2017,Quebec,2016A000224,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806838,6.6.2.1.4,48,,,,1
2018,Quebec,2016A000224,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806838,6.6.2.1.4,46.2,,,,1
2019,Quebec,2016A000224,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806838,6.6.2.1.4,48.9,,,,1
2020,Quebec,2016A000224,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806838,6.6.2.1.4,48.1,,,,1
2021,Quebec,2016A000224,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110806838,6.6.2.1.4,53.9,,,,1
2015,Quebec,2016A000224,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807020,6.6.3.1.4,42.5,,,,1
2016,Quebec,2016A000224,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807020,6.6.3.1.4,46.7,,,,1
2017,Quebec,2016A000224,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807020,6.6.3.1.4,47.1,,,,1
2018,Quebec,2016A000224,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807020,6.6.3.1.4,47.3,,,,1
2019,Quebec,2016A000224,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807020,6.6.3.1.4,51.5,,,,1
2020,Quebec,2016A000224,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807020,6.6.3.1.4,50.8,,,,1
2021,Quebec,2016A000224,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807020,6.6.3.1.4,53.3,,,,1
2015,Ontario,2016A000235,"Total, 12 years and over",Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807202,7.1.1.1.4,61.2,,,,1
2016,Ontario,2016A000235,"Total, 12 years and over",Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807202,7.1.1.1.4,60.8,,,,1
2017,Ontario,2016A000235,"Total, 12 years and over",Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807202,7.1.1.1.4,60.6,,,,1
2018,Ontario,2016A000235,"Total, 12 years and over",Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807202,7.1.1.1.4,60.8,,,,1
2019,Ontario,2016A000235,"Total, 12 years and over",Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807202,7.1.1.1.4,61.3,,,,1
2020,Ontario,2016A000235,"Total, 12 years and over",Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807202,7.1.1.1.4,62.4,,,,1
2021,Ontario,2016A000235,"Total, 12 years and over",Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807202,7.1.1.1.4,59.5,,,,1
2015,Ontario,2016A000235,"Total, 12 years and over",Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807384,7.1.2.1.4,62.7,,,,1
2016,Ontario,2016A000235,"Total, 12 years and over",Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807384,7.1.2.1.4,61.2,,,,1
2017,Ontario,2016A000235,"Total, 12 years and over",Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807384,7.1.2.1.4,61.1,,,,1
2018,Ontario,2016A000235,"Total, 12 years and over",Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807384,7.1.2.1.4,60.5,,,,1
2019,Ontario,2016A000235,"Total, 12 years and over",Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807384,7.1.2.1.4,61.4,,,,1
2020,Ontario,2016A000235,"Total, 12 years and over",Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807384,7.1.2.1.4,64,,,,1
2021,Ontario,2016A000235,"Total, 12 years and over",Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807384,7.1.2.1.4,60.4,,,,1
2015,Ontario,2016A000235,"Total, 12 years and over",Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807566,7.1.3.1.4,59.8,,,,1
2016,Ontario,2016A000235,"Total, 12 years and over",Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807566,7.1.3.1.4,60.4,,,,1
2017,Ontario,2016A000235,"Total, 12 years and over",Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807566,7.1.3.1.4,60.2,,,,1
2018,Ontario,2016A000235,"Total, 12 years and over",Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807566,7.1.3.1.4,61,,,,1
2019,Ontario,2016A000235,"Total, 12 years and over",Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807566,7.1.3.1.4,61.3,,,,1
2020,Ontario,2016A000235,"Total, 12 years and over",Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807566,7.1.3.1.4,60.8,,,,1
2021,Ontario,2016A000235,"Total, 12 years and over",Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807566,7.1.3.1.4,58.6,,,,1
2015,Ontario,2016A000235,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807748,7.2.1.1.4,70.1,,,,1
2016,Ontario,2016A000235,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807748,7.2.1.1.4,76.2,,,,1
2017,Ontario,2016A000235,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807748,7.2.1.1.4,75.5,,,,1
2018,Ontario,2016A000235,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807748,7.2.1.1.4,71.6,,,,1
2019,Ontario,2016A000235,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807748,7.2.1.1.4,76.3,,,,1
2020,Ontario,2016A000235,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807748,7.2.1.1.4,77,,,,1
2021,Ontario,2016A000235,12 to 17 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807748,7.2.1.1.4,69.7,,,,1
2015,Ontario,2016A000235,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807930,7.2.2.1.4,67.6,,,,1
2016,Ontario,2016A000235,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807930,7.2.2.1.4,72.9,,,,1
2017,Ontario,2016A000235,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807930,7.2.2.1.4,76.8,,,,1
2018,Ontario,2016A000235,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807930,7.2.2.1.4,69.5,,,,1
2019,Ontario,2016A000235,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807930,7.2.2.1.4,78.2,,,,1
2020,Ontario,2016A000235,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807930,7.2.2.1.4,79.1,,,,1
2021,Ontario,2016A000235,12 to 17 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110807930,7.2.2.1.4,71.8,,,,1
2015,Ontario,2016A000235,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808112,7.2.3.1.4,72.7,,,,1
2016,Ontario,2016A000235,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808112,7.2.3.1.4,79.7,,,,1
2017,Ontario,2016A000235,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808112,7.2.3.1.4,74.2,,,,1
2018,Ontario,2016A000235,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808112,7.2.3.1.4,73.9,,,,1
2019,Ontario,2016A000235,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808112,7.2.3.1.4,74.3,,,,1
2020,Ontario,2016A000235,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808112,7.2.3.1.4,74.8,,,,1
2021,Ontario,2016A000235,12 to 17 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808112,7.2.3.1.4,67.4,,,,1
2015,Ontario,2016A000235,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808294,7.3.1.1.4,71.8,,,,1
2016,Ontario,2016A000235,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808294,7.3.1.1.4,68.7,,,,1
2017,Ontario,2016A000235,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808294,7.3.1.1.4,71.9,,,,1
2018,Ontario,2016A000235,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808294,7.3.1.1.4,67.1,,,,1
2019,Ontario,2016A000235,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808294,7.3.1.1.4,68.1,,,,1
2020,Ontario,2016A000235,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808294,7.3.1.1.4,67.1,,,,1
2021,Ontario,2016A000235,18 to 34 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808294,7.3.1.1.4,65.2,,,,1
2015,Ontario,2016A000235,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808476,7.3.2.1.4,73.2,,,,1
2016,Ontario,2016A000235,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808476,7.3.2.1.4,69.1,,,,1
2017,Ontario,2016A000235,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808476,7.3.2.1.4,75,,,,1
2018,Ontario,2016A000235,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808476,7.3.2.1.4,66.2,,,,1
2019,Ontario,2016A000235,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808476,7.3.2.1.4,66.6,,,,1
2020,Ontario,2016A000235,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808476,7.3.2.1.4,69,,,,1
2021,Ontario,2016A000235,18 to 34 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808476,7.3.2.1.4,66.3,,,,1
2015,Ontario,2016A000235,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808658,7.3.3.1.4,70.4,,,,1
2016,Ontario,2016A000235,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808658,7.3.3.1.4,68.3,,,,1
2017,Ontario,2016A000235,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808658,7.3.3.1.4,68.9,,,,1
2018,Ontario,2016A000235,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808658,7.3.3.1.4,68.1,,,,1
2019,Ontario,2016A000235,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808658,7.3.3.1.4,69.7,,,,1
2020,Ontario,2016A000235,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808658,7.3.3.1.4,65,,,,1
2021,Ontario,2016A000235,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808658,7.3.3.1.4,64.1,,,,1
2015,Ontario,2016A000235,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808840,7.4.1.1.4,62.9,,,,1
2016,Ontario,2016A000235,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808840,7.4.1.1.4,64.8,,,,1
2017,Ontario,2016A000235,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808840,7.4.1.1.4,63,,,,1
2018,Ontario,2016A000235,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808840,7.4.1.1.4,64.7,,,,1
2019,Ontario,2016A000235,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808840,7.4.1.1.4,64.5,,,,1
2020,Ontario,2016A000235,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808840,7.4.1.1.4,66.5,,,,1
2021,Ontario,2016A000235,35 to 49 years,Both sexes,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110808840,7.4.1.1.4,62,,,,1
2015,Ontario,2016A000235,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110809022,7.4.2.1.4,66.3,,,,1
2016,Ontario,2016A000235,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110809022,7.4.2.1.4,67.3,,,,1
2017,Ontario,2016A000235,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110809022,7.4.2.1.4,62.1,,,,1
2018,Ontario,2016A000235,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110809022,7.4.2.1.4,67.4,,,,1
2019,Ontario,2016A000235,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110809022,7.4.2.1.4,66.1,,,,1
2020,Ontario,2016A000235,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110809022,7.4.2.1.4,68.1,,,,1
2021,Ontario,2016A000235,35 to 49 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110809022,7.4.2.1.4,62.7,,,,1
